# Force         
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	total_x total_y total_z	pressure_x pressure_y pressure_z	viscous_x viscous_y viscous_z
0.00568772       -9.48442238e-07 -4.23132295e-05 1.40666733e-20 -1.17911298e-06 0.00000000e+00 0.00000000e+00 2.30670744e-07 -4.23132295e-05 1.40666733e-20
0.00568841       -9.48796196e-07 -4.23115802e-05 1.02598141e-20 -1.17949145e-06 0.00000000e+00 0.00000000e+00 2.30695259e-07 -4.23115802e-05 1.02598141e-20
0.00568909       -9.49136414e-07 -4.23099409e-05 1.22463447e-20 -1.17985730e-06 0.00000000e+00 0.00000000e+00 2.30720885e-07 -4.23099409e-05 1.22463447e-20
0.00568978       -9.49466424e-07 -4.23083118e-05 8.90215197e-21 -1.18021403e-06 0.00000000e+00 0.00000000e+00 2.30747608e-07 -4.23083118e-05 8.90215197e-21
0.00569046       -9.49753571e-07 -4.23066994e-05 2.06576872e-20 -1.18052866e-06 0.00000000e+00 0.00000000e+00 2.30775090e-07 -4.23066994e-05 2.06576872e-20
0.00569114       -9.50075411e-07 -4.23050981e-05 1.04299846e-21 -1.18087920e-06 0.00000000e+00 0.00000000e+00 2.30803793e-07 -4.23050981e-05 1.04299846e-21
0.00569182       -9.50382584e-07 -4.23035077e-05 1.31748232e-20 -1.18121623e-06 0.00000000e+00 0.00000000e+00 2.30833644e-07 -4.23035077e-05 1.31748232e-20
0.0056925        -9.50678917e-07 -4.23019282e-05 1.12480880e-20 -1.18154354e-06 0.00000000e+00 0.00000000e+00 2.30864628e-07 -4.23019282e-05 1.12480880e-20
0.00569318       -9.50965056e-07 -4.23003599e-05 1.01513389e-20 -1.18186180e-06 0.00000000e+00 0.00000000e+00 2.30896748e-07 -4.23003599e-05 1.01513389e-20
0.00569386       -9.51241716e-07 -4.22988030e-05 1.61254026e-20 -1.18217173e-06 0.00000000e+00 0.00000000e+00 2.30930011e-07 -4.22988030e-05 1.61254026e-20
0.00569453       -9.51474458e-07 -4.22972635e-05 1.72565384e-20 -1.18243850e-06 0.00000000e+00 0.00000000e+00 2.30964038e-07 -4.22972635e-05 1.72565384e-20
0.00569521       -9.51742160e-07 -4.22957365e-05 1.10839950e-20 -1.18274150e-06 0.00000000e+00 0.00000000e+00 2.30999340e-07 -4.22957365e-05 1.10839950e-20
0.00569589       -9.51993842e-07 -4.22942218e-05 7.80594888e-21 -1.18302969e-06 0.00000000e+00 0.00000000e+00 2.31035847e-07 -4.22942218e-05 7.80594888e-21
0.00569656       -9.52233314e-07 -4.22927194e-05 2.33377302e-20 -1.18330685e-06 0.00000000e+00 0.00000000e+00 2.31073539e-07 -4.22927194e-05 2.33377302e-20
0.00569724       -9.52461240e-07 -4.22912297e-05 2.30255655e-20 -1.18357366e-06 0.00000000e+00 0.00000000e+00 2.31112418e-07 -4.22912297e-05 2.30255655e-20
0.00569791       -9.52678363e-07 -4.22897527e-05 9.44212146e-21 -1.18383085e-06 0.00000000e+00 0.00000000e+00 2.31152490e-07 -4.22897527e-05 9.44212146e-21
0.00569859       -9.52849733e-07 -4.22882943e-05 1.88303771e-20 -1.18404305e-06 0.00000000e+00 0.00000000e+00 2.31193321e-07 -4.22882943e-05 1.88303771e-20
0.00569926       -9.53056143e-07 -4.22868499e-05 1.50611521e-20 -1.18429162e-06 0.00000000e+00 0.00000000e+00 2.31235475e-07 -4.22868499e-05 1.50611521e-20
0.00569993       -9.53245096e-07 -4.22854193e-05 1.17310027e-20 -1.18452397e-06 0.00000000e+00 0.00000000e+00 2.31278878e-07 -4.22854193e-05 1.17310027e-20
0.0057006        -9.53420610e-07 -4.22840027e-05 1.70040720e-20 -1.18474412e-06 0.00000000e+00 0.00000000e+00 2.31323508e-07 -4.22840027e-05 1.70040720e-20
0.00570127       -9.53583415e-07 -4.22826003e-05 1.77671683e-20 -1.18495278e-06 0.00000000e+00 0.00000000e+00 2.31369366e-07 -4.22826003e-05 1.77671683e-20
0.00570194       -9.53734291e-07 -4.22812124e-05 5.88915815e-21 -1.18515075e-06 0.00000000e+00 0.00000000e+00 2.31416455e-07 -4.22812124e-05 5.88915815e-21
0.00570262       -9.53873770e-07 -4.22798393e-05 7.81365137e-21 -1.18533855e-06 0.00000000e+00 0.00000000e+00 2.31464781e-07 -4.22798393e-05 7.81365137e-21
0.00570329       -9.54001203e-07 -4.22784812e-05 9.13667362e-21 -1.18551556e-06 0.00000000e+00 0.00000000e+00 2.31514352e-07 -4.22784812e-05 9.13667362e-21
0.00570395       -9.54080447e-07 -4.22771430e-05 4.47073176e-21 -1.18564510e-06 0.00000000e+00 0.00000000e+00 2.31564655e-07 -4.22771430e-05 4.47073176e-21
0.00570462       -9.54196062e-07 -4.22758212e-05 7.32677899e-21 -1.18581239e-06 0.00000000e+00 0.00000000e+00 2.31616330e-07 -4.22758212e-05 7.32677899e-21
0.00570529       -9.54292432e-07 -4.22745157e-05 6.96727419e-21 -1.18596173e-06 0.00000000e+00 0.00000000e+00 2.31669299e-07 -4.22745157e-05 6.96727419e-21
0.00570596       -9.54373654e-07 -4.22732265e-05 1.57440696e-20 -1.18609719e-06 0.00000000e+00 0.00000000e+00 2.31723539e-07 -4.22732265e-05 1.57440696e-20
0.00570662       -9.54441502e-07 -4.22719538e-05 1.76768491e-20 -1.18622055e-06 0.00000000e+00 0.00000000e+00 2.31779045e-07 -4.22719538e-05 1.76768491e-20
0.00570729       -9.54496041e-07 -4.22706981e-05 4.88664151e-21 -1.18633186e-06 0.00000000e+00 0.00000000e+00 2.31835820e-07 -4.22706981e-05 4.88664151e-21
0.00570796       -9.54537681e-07 -4.22694595e-05 1.76099157e-20 -1.18643155e-06 0.00000000e+00 0.00000000e+00 2.31893866e-07 -4.22694595e-05 1.76099157e-20
0.00570862       -9.54566828e-07 -4.22682384e-05 2.41308051e-20 -1.18652002e-06 0.00000000e+00 0.00000000e+00 2.31953189e-07 -4.22682384e-05 2.41308051e-20
0.00570929       -9.54582899e-07 -4.22670351e-05 3.06134673e-20 -1.18659669e-06 0.00000000e+00 0.00000000e+00 2.32013792e-07 -4.22670351e-05 3.06134673e-20
0.00570996       -9.54586050e-07 -4.22658500e-05 4.83664524e-21 -1.18666173e-06 0.00000000e+00 0.00000000e+00 2.32075679e-07 -4.22658500e-05 4.83664524e-21
0.00571062       -9.54576467e-07 -4.22646834e-05 8.93340212e-21 -1.18671532e-06 0.00000000e+00 0.00000000e+00 2.32138854e-07 -4.22646834e-05 8.93340212e-21
0.00571129       -9.54553559e-07 -4.22635356e-05 3.10101806e-20 -1.18675688e-06 0.00000000e+00 0.00000000e+00 2.32203320e-07 -4.22635356e-05 3.10101806e-20
0.00571196       -9.54517302e-07 -4.22624070e-05 1.57886474e-20 -1.18678638e-06 0.00000000e+00 0.00000000e+00 2.32269081e-07 -4.22624070e-05 1.57886474e-20
0.00571263       -9.54468137e-07 -4.22612979e-05 1.85447561e-20 -1.18680427e-06 0.00000000e+00 0.00000000e+00 2.32336137e-07 -4.22612979e-05 1.85447561e-20
0.00571329       -9.54405360e-07 -4.22602087e-05 2.13180044e-20 -1.18680985e-06 0.00000000e+00 0.00000000e+00 2.32404493e-07 -4.22602087e-05 2.13180044e-20
0.00571396       -9.54329112e-07 -4.22591397e-05 7.71143537e-21 -1.18680326e-06 0.00000000e+00 0.00000000e+00 2.32474150e-07 -4.22591397e-05 7.71143537e-21
0.00571463       -9.54239737e-07 -4.22580912e-05 8.21960361e-21 -1.18678484e-06 0.00000000e+00 0.00000000e+00 2.32545108e-07 -4.22580912e-05 8.21960361e-21
0.00571529       -9.54136548e-07 -4.22570636e-05 2.12966222e-21 -1.18675392e-06 0.00000000e+00 0.00000000e+00 2.32617369e-07 -4.22570636e-05 2.12966222e-21
0.00571596       -9.54019747e-07 -4.22560573e-05 6.24170860e-21 -1.18671068e-06 0.00000000e+00 0.00000000e+00 2.32690934e-07 -4.22560573e-05 6.24170860e-21
0.00571663       -9.53889656e-07 -4.22550726e-05 1.81794171e-20 -1.18665546e-06 0.00000000e+00 0.00000000e+00 2.32765802e-07 -4.22550726e-05 1.81794171e-20
0.00571729       -9.53745695e-07 -4.22541098e-05 2.17288700e-20 -1.18658767e-06 0.00000000e+00 0.00000000e+00 2.32841974e-07 -4.22541098e-05 2.17288700e-20
0.00571796       -9.53587978e-07 -4.22531693e-05 1.51661158e-20 -1.18650743e-06 0.00000000e+00 0.00000000e+00 2.32919449e-07 -4.22531693e-05 1.51661158e-20
0.00571863       -9.53416962e-07 -4.22522514e-05 6.91227687e-21 -1.18641519e-06 0.00000000e+00 0.00000000e+00 2.32998225e-07 -4.22522514e-05 6.91227687e-21
0.00571929       -9.53232056e-07 -4.22513565e-05 8.99617431e-21 -1.18631036e-06 0.00000000e+00 0.00000000e+00 2.33078302e-07 -4.22513565e-05 8.99617431e-21
0.00571996       -9.53033331e-07 -4.22504850e-05 1.37089576e-20 -1.18619301e-06 0.00000000e+00 0.00000000e+00 2.33159678e-07 -4.22504850e-05 1.37089576e-20
0.00572063       -9.52821429e-07 -4.22496370e-05 1.45128275e-20 -1.18606378e-06 0.00000000e+00 0.00000000e+00 2.33242350e-07 -4.22496370e-05 1.45128275e-20
0.0057213        -9.52595652e-07 -4.22488131e-05 3.79449431e-21 -1.18592197e-06 0.00000000e+00 0.00000000e+00 2.33326315e-07 -4.22488131e-05 3.79449431e-21
0.00572196       -9.52356254e-07 -4.22480135e-05 1.04806844e-20 -1.18576783e-06 0.00000000e+00 0.00000000e+00 2.33411572e-07 -4.22480135e-05 1.04806844e-20
0.00572263       -9.52103618e-07 -4.22472386e-05 1.92399179e-20 -1.18560173e-06 0.00000000e+00 0.00000000e+00 2.33498115e-07 -4.22472386e-05 1.92399179e-20
0.0057233        -9.51837215e-07 -4.22464887e-05 1.88094577e-20 -1.18542316e-06 0.00000000e+00 0.00000000e+00 2.33585942e-07 -4.22464887e-05 1.88094577e-20
0.00572396       -9.51557339e-07 -4.22457641e-05 1.77169088e-20 -1.18523239e-06 0.00000000e+00 0.00000000e+00 2.33675048e-07 -4.22457641e-05 1.77169088e-20
0.00572463       -9.51264415e-07 -4.22450652e-05 8.83057218e-21 -1.18502984e-06 0.00000000e+00 0.00000000e+00 2.33765428e-07 -4.22450652e-05 8.83057218e-21
0.0057253        -9.50957936e-07 -4.22443922e-05 1.09293531e-20 -1.18481501e-06 0.00000000e+00 0.00000000e+00 2.33857078e-07 -4.22443922e-05 1.09293531e-20
0.00572596       -9.50638213e-07 -4.22437455e-05 1.37602484e-20 -1.18458820e-06 0.00000000e+00 0.00000000e+00 2.33949992e-07 -4.22437455e-05 1.37602484e-20
0.00572663       -9.50305835e-07 -4.22431254e-05 1.49548024e-20 -1.18435000e-06 0.00000000e+00 0.00000000e+00 2.34044163e-07 -4.22431254e-05 1.49548024e-20
0.0057273        -9.49960315e-07 -4.22425323e-05 1.42275986e-20 -1.18409990e-06 0.00000000e+00 0.00000000e+00 2.34139586e-07 -4.22425323e-05 1.42275986e-20
0.00572797       -9.49601013e-07 -4.22419664e-05 5.45840396e-21 -1.18383727e-06 0.00000000e+00 0.00000000e+00 2.34236255e-07 -4.22419664e-05 5.45840396e-21
0.00572863       -9.49229674e-07 -4.22414280e-05 1.77705554e-20 -1.18356383e-06 0.00000000e+00 0.00000000e+00 2.34334161e-07 -4.22414280e-05 1.77705554e-20
0.0057293        -9.48845355e-07 -4.22409174e-05 1.41162883e-20 -1.18327865e-06 0.00000000e+00 0.00000000e+00 2.34433298e-07 -4.22409174e-05 1.41162883e-20
0.00572997       -9.48448378e-07 -4.22404349e-05 2.56312056e-20 -1.18298204e-06 0.00000000e+00 0.00000000e+00 2.34533658e-07 -4.22404349e-05 2.56312056e-20
0.00573063       -9.48039061e-07 -4.22399809e-05 9.39355244e-22 -1.18267429e-06 0.00000000e+00 0.00000000e+00 2.34635231e-07 -4.22399809e-05 9.39355244e-22
0.0057313        -9.47617400e-07 -4.22395555e-05 1.41875000e-20 -1.18235541e-06 0.00000000e+00 0.00000000e+00 2.34738011e-07 -4.22395555e-05 1.41875000e-20
0.00573197       -9.47183529e-07 -4.22391591e-05 1.24897769e-20 -1.18202552e-06 0.00000000e+00 0.00000000e+00 2.34841987e-07 -4.22391591e-05 1.24897769e-20
0.00573263       -9.46737958e-07 -4.22387919e-05 1.57779545e-21 -1.18168511e-06 0.00000000e+00 0.00000000e+00 2.34947150e-07 -4.22387919e-05 1.57779545e-21
0.0057333        -9.46280254e-07 -4.22384542e-05 7.72176073e-21 -1.18133374e-06 0.00000000e+00 0.00000000e+00 2.35053491e-07 -4.22384542e-05 7.72176073e-21
0.00573397       -9.45810808e-07 -4.22381462e-05 1.03010384e-20 -1.18097181e-06 0.00000000e+00 0.00000000e+00 2.35160999e-07 -4.22381462e-05 1.03010384e-20
0.00573464       -9.45330124e-07 -4.22378683e-05 7.56342418e-21 -1.18059979e-06 0.00000000e+00 0.00000000e+00 2.35269663e-07 -4.22378683e-05 7.56342418e-21
0.0057353        -9.44837861e-07 -4.22376206e-05 6.93721487e-21 -1.18021733e-06 0.00000000e+00 0.00000000e+00 2.35379473e-07 -4.22376206e-05 6.93721487e-21
0.00573597       -9.44334379e-07 -4.22374034e-05 2.51180918e-20 -1.17982480e-06 0.00000000e+00 0.00000000e+00 2.35490418e-07 -4.22374034e-05 2.51180918e-20
0.00573664       -9.43820247e-07 -4.22372169e-05 1.81205701e-20 -1.17942273e-06 0.00000000e+00 0.00000000e+00 2.35602485e-07 -4.22372169e-05 1.81205701e-20
0.0057373        -9.43295061e-07 -4.22370614e-05 2.89478702e-20 -1.17901072e-06 0.00000000e+00 0.00000000e+00 2.35715664e-07 -4.22370614e-05 2.89478702e-20
0.00573797       -9.42759255e-07 -4.22369370e-05 1.27346703e-20 -1.17858920e-06 0.00000000e+00 0.00000000e+00 2.35829941e-07 -4.22369370e-05 1.27346703e-20
0.00573864       -9.42213395e-07 -4.22368441e-05 1.23227470e-20 -1.17815870e-06 0.00000000e+00 0.00000000e+00 2.35945303e-07 -4.22368441e-05 1.23227470e-20
0.0057393        -9.41657110e-07 -4.22367826e-05 1.21731689e-20 -1.17771885e-06 0.00000000e+00 0.00000000e+00 2.36061739e-07 -4.22367826e-05 1.21731689e-20
0.00573997       -9.41090837e-07 -4.22367530e-05 1.83633875e-20 -1.17727007e-06 0.00000000e+00 0.00000000e+00 2.36179235e-07 -4.22367530e-05 1.83633875e-20
0.00574064       -9.40515186e-07 -4.22367553e-05 1.28175954e-20 -1.17681296e-06 0.00000000e+00 0.00000000e+00 2.36297776e-07 -4.22367553e-05 1.28175954e-20
0.00574131       -9.39930067e-07 -4.22367898e-05 2.09283980e-20 -1.17634742e-06 0.00000000e+00 0.00000000e+00 2.36417348e-07 -4.22367898e-05 2.09283980e-20
0.00574197       -9.39335065e-07 -4.22368566e-05 7.40674267e-21 -1.17587300e-06 0.00000000e+00 0.00000000e+00 2.36537940e-07 -4.22368566e-05 7.40674267e-21
0.00574264       -9.38731638e-07 -4.22369558e-05 1.83775721e-20 -1.17539117e-06 0.00000000e+00 0.00000000e+00 2.36659533e-07 -4.22369558e-05 1.83775721e-20
0.00574331       -9.38119159e-07 -4.22370877e-05 1.50601986e-20 -1.17490128e-06 0.00000000e+00 0.00000000e+00 2.36782116e-07 -4.22370877e-05 1.50601986e-20
0.00574397       -9.37498101e-07 -4.22372524e-05 9.17958607e-21 -1.17440377e-06 0.00000000e+00 0.00000000e+00 2.36905671e-07 -4.22372524e-05 9.17958607e-21
0.00574464       -9.36869077e-07 -4.22374500e-05 9.73279582e-21 -1.17389926e-06 0.00000000e+00 0.00000000e+00 2.37030184e-07 -4.22374500e-05 9.73279582e-21
0.00574531       -9.36231750e-07 -4.22376807e-05 1.05585363e-20 -1.17338739e-06 0.00000000e+00 0.00000000e+00 2.37155639e-07 -4.22376807e-05 1.05585363e-20
0.00574597       -9.35586607e-07 -4.22379445e-05 7.85649812e-21 -1.17286863e-06 0.00000000e+00 0.00000000e+00 2.37282021e-07 -4.22379445e-05 7.85649812e-21
0.00574664       -9.34934272e-07 -4.22382416e-05 1.25009316e-20 -1.17234358e-06 0.00000000e+00 0.00000000e+00 2.37409312e-07 -4.22382416e-05 1.25009316e-20
0.00574731       -9.34274416e-07 -4.22385721e-05 -8.42591379e-22 -1.17181191e-06 0.00000000e+00 0.00000000e+00 2.37537496e-07 -4.22385721e-05 -8.42591379e-22
0.00574798       -9.33607537e-07 -4.22389360e-05 1.03148372e-20 -1.17127409e-06 0.00000000e+00 0.00000000e+00 2.37666557e-07 -4.22389360e-05 1.03148372e-20
0.00574864       -9.32934270e-07 -4.22393336e-05 1.42225219e-20 -1.17073075e-06 0.00000000e+00 0.00000000e+00 2.37796478e-07 -4.22393336e-05 1.42225219e-20
0.00574931       -9.32254296e-07 -4.22397648e-05 1.79779995e-20 -1.17018154e-06 0.00000000e+00 0.00000000e+00 2.37927241e-07 -4.22397648e-05 1.79779995e-20
0.00574998       -9.31568123e-07 -4.22402297e-05 1.55169665e-20 -1.16962695e-06 0.00000000e+00 0.00000000e+00 2.38058830e-07 -4.22402297e-05 1.55169665e-20
0.00575064       -9.30876204e-07 -4.22407283e-05 1.23404354e-21 -1.16906743e-06 0.00000000e+00 0.00000000e+00 2.38191226e-07 -4.22407283e-05 1.23404354e-21
0.00575131       -9.30178938e-07 -4.22412608e-05 1.41643327e-20 -1.16850335e-06 0.00000000e+00 0.00000000e+00 2.38324412e-07 -4.22412608e-05 1.41643327e-20
0.00575198       -9.29475839e-07 -4.22418272e-05 5.87078150e-21 -1.16793421e-06 0.00000000e+00 0.00000000e+00 2.38458369e-07 -4.22418272e-05 5.87078150e-21
0.00575264       -9.28768178e-07 -4.22424274e-05 1.29457292e-20 -1.16736126e-06 0.00000000e+00 0.00000000e+00 2.38593080e-07 -4.22424274e-05 1.29457292e-20
0.00575331       -9.28055502e-07 -4.22430616e-05 1.40852188e-20 -1.16678403e-06 0.00000000e+00 0.00000000e+00 2.38728527e-07 -4.22430616e-05 1.40852188e-20
0.00575398       -9.27338324e-07 -4.22437296e-05 2.10833936e-20 -1.16620302e-06 0.00000000e+00 0.00000000e+00 2.38864691e-07 -4.22437296e-05 2.10833936e-20
0.00575465       -9.26617298e-07 -4.22444316e-05 5.15332349e-21 -1.16561885e-06 0.00000000e+00 0.00000000e+00 2.39001552e-07 -4.22444316e-05 5.15332349e-21
0.00575531       -9.25892123e-07 -4.22451675e-05 1.13697998e-20 -1.16503122e-06 0.00000000e+00 0.00000000e+00 2.39139094e-07 -4.22451675e-05 1.13697998e-20
0.00575598       -9.25163320e-07 -4.22459373e-05 9.53032389e-21 -1.16444062e-06 0.00000000e+00 0.00000000e+00 2.39277296e-07 -4.22459373e-05 9.53032389e-21
0.00575665       -9.24431544e-07 -4.22467410e-05 1.80406998e-20 -1.16384768e-06 0.00000000e+00 0.00000000e+00 2.39416138e-07 -4.22467410e-05 1.80406998e-20
0.00575731       -9.23696507e-07 -4.22475778e-05 1.51402710e-20 -1.16325210e-06 0.00000000e+00 0.00000000e+00 2.39555592e-07 -4.22475778e-05 1.51402710e-20
0.00575798       -9.22958740e-07 -4.22484479e-05 7.74696198e-21 -1.16265438e-06 0.00000000e+00 0.00000000e+00 2.39695639e-07 -4.22484479e-05 7.74696198e-21
0.00575865       -9.22218893e-07 -4.22493512e-05 1.49507999e-20 -1.16205515e-06 0.00000000e+00 0.00000000e+00 2.39836262e-07 -4.22493512e-05 1.49507999e-20
0.00575931       -9.21476664e-07 -4.22502878e-05 1.79271056e-20 -1.16145411e-06 0.00000000e+00 0.00000000e+00 2.39977441e-07 -4.22502878e-05 1.79271056e-20
0.00575998       -9.20732577e-07 -4.22512574e-05 1.75459844e-20 -1.16085173e-06 0.00000000e+00 0.00000000e+00 2.40119156e-07 -4.22512574e-05 1.75459844e-20
0.00576065       -9.19987281e-07 -4.22522601e-05 1.42117812e-20 -1.16024867e-06 0.00000000e+00 0.00000000e+00 2.40261388e-07 -4.22522601e-05 1.42117812e-20
0.00576131       -9.19240472e-07 -4.22532958e-05 1.53701450e-20 -1.15964459e-06 0.00000000e+00 0.00000000e+00 2.40404117e-07 -4.22532958e-05 1.53701450e-20
0.00576198       -9.18492664e-07 -4.22543643e-05 1.10594898e-20 -1.15903999e-06 0.00000000e+00 0.00000000e+00 2.40547325e-07 -4.22543643e-05 1.10594898e-20
0.00576265       -9.17744510e-07 -4.22554656e-05 7.96532998e-21 -1.15843550e-06 0.00000000e+00 0.00000000e+00 2.40690990e-07 -4.22554656e-05 7.96532998e-21
0.00576332       -9.16995697e-07 -4.22565995e-05 8.94089002e-21 -1.15783079e-06 0.00000000e+00 0.00000000e+00 2.40835094e-07 -4.22565995e-05 8.94089002e-21
0.00576398       -9.16246737e-07 -4.22577659e-05 9.03884923e-21 -1.15722635e-06 0.00000000e+00 0.00000000e+00 2.40979616e-07 -4.22577659e-05 9.03884923e-21
0.00576465       -9.15498270e-07 -4.22589648e-05 1.25654990e-20 -1.15662281e-06 0.00000000e+00 0.00000000e+00 2.41124538e-07 -4.22589648e-05 1.25654990e-20
0.00576532       -9.14749983e-07 -4.22601958e-05 1.70149823e-20 -1.15601982e-06 0.00000000e+00 0.00000000e+00 2.41269839e-07 -4.22601958e-05 1.70149823e-20
0.00576598       -9.14002385e-07 -4.22614590e-05 1.86368151e-20 -1.15541788e-06 0.00000000e+00 0.00000000e+00 2.41415499e-07 -4.22614590e-05 1.86368151e-20
0.00576665       -9.13256117e-07 -4.22627541e-05 1.31223001e-20 -1.15481762e-06 0.00000000e+00 0.00000000e+00 2.41561499e-07 -4.22627541e-05 1.31223001e-20
0.0057673        -9.12427429e-07 -4.22640414e-05 1.16721959e-20 -1.15413206e-06 0.00000000e+00 0.00000000e+00 2.41704630e-07 -4.22640414e-05 1.16721959e-20
0.00576796       -9.11734261e-07 -4.22653622e-05 1.77194463e-20 -1.15358263e-06 0.00000000e+00 0.00000000e+00 2.41848372e-07 -4.22653622e-05 1.77194463e-20
0.00576861       -9.11023177e-07 -4.22667148e-05 9.04935910e-21 -1.15301568e-06 0.00000000e+00 0.00000000e+00 2.41992504e-07 -4.22667148e-05 9.04935910e-21
0.00576927       -9.10305217e-07 -4.22680984e-05 1.46702623e-20 -1.15244215e-06 0.00000000e+00 0.00000000e+00 2.42136933e-07 -4.22680984e-05 1.46702623e-20
0.00576992       -9.09585472e-07 -4.22695124e-05 8.97422773e-21 -1.15186709e-06 0.00000000e+00 0.00000000e+00 2.42281613e-07 -4.22695124e-05 8.97422773e-21
0.00577057       -9.08866751e-07 -4.22709564e-05 2.19958440e-20 -1.15129327e-06 0.00000000e+00 0.00000000e+00 2.42426514e-07 -4.22709564e-05 2.19958440e-20
0.00577123       -9.08149746e-07 -4.22724303e-05 1.80364962e-20 -1.15072136e-06 0.00000000e+00 0.00000000e+00 2.42571615e-07 -4.22724303e-05 1.80364962e-20
0.00577188       -9.07435401e-07 -4.22739338e-05 2.11623945e-20 -1.15015230e-06 0.00000000e+00 0.00000000e+00 2.42716895e-07 -4.22739338e-05 2.11623945e-20
0.00577254       -9.06724517e-07 -4.22754664e-05 1.57620145e-20 -1.14958685e-06 0.00000000e+00 0.00000000e+00 2.42862335e-07 -4.22754664e-05 1.57620145e-20
0.00577319       -9.06016814e-07 -4.22770281e-05 9.87218330e-21 -1.14902473e-06 0.00000000e+00 0.00000000e+00 2.43007919e-07 -4.22770281e-05 9.87218330e-21
0.00577384       -9.05312779e-07 -4.22786186e-05 7.87371763e-21 -1.14846641e-06 0.00000000e+00 0.00000000e+00 2.43153627e-07 -4.22786186e-05 7.87371763e-21
0.0057745        -9.04612993e-07 -4.22802375e-05 5.06676618e-21 -1.14791243e-06 0.00000000e+00 0.00000000e+00 2.43299442e-07 -4.22802375e-05 5.06676618e-21
0.00577515       -9.03917079e-07 -4.22818846e-05 2.01432453e-20 -1.14736243e-06 0.00000000e+00 0.00000000e+00 2.43445347e-07 -4.22818846e-05 2.01432453e-20
0.00577581       -9.03225476e-07 -4.22835597e-05 1.32618412e-20 -1.14681680e-06 0.00000000e+00 0.00000000e+00 2.43591324e-07 -4.22835597e-05 1.32618412e-20
0.00577646       -9.02538751e-07 -4.22852625e-05 8.59551535e-21 -1.14627611e-06 0.00000000e+00 0.00000000e+00 2.43737355e-07 -4.22852625e-05 8.59551535e-21
0.00577711       -9.01856514e-07 -4.22869927e-05 8.05036989e-21 -1.14573994e-06 0.00000000e+00 0.00000000e+00 2.43883423e-07 -4.22869927e-05 8.05036989e-21
0.00577777       -9.01179200e-07 -4.22887499e-05 1.00644963e-20 -1.14520871e-06 0.00000000e+00 0.00000000e+00 2.44029513e-07 -4.22887499e-05 1.00644963e-20
0.00577842       -9.00507367e-07 -4.22905340e-05 9.66124050e-21 -1.14468297e-06 0.00000000e+00 0.00000000e+00 2.44175605e-07 -4.22905340e-05 9.66124050e-21
0.00577908       -8.99840620e-07 -4.22923447e-05 8.89389972e-21 -1.14416230e-06 0.00000000e+00 0.00000000e+00 2.44321685e-07 -4.22923447e-05 8.89389972e-21
0.00577973       -8.99179380e-07 -4.22941815e-05 7.79048424e-21 -1.14364711e-06 0.00000000e+00 0.00000000e+00 2.44467735e-07 -4.22941815e-05 7.79048424e-21
0.00578038       -8.98524191e-07 -4.22960442e-05 1.69746477e-20 -1.14313793e-06 0.00000000e+00 0.00000000e+00 2.44613738e-07 -4.22960442e-05 1.69746477e-20
0.00578104       -8.97874647e-07 -4.22979326e-05 1.47308543e-20 -1.14263433e-06 0.00000000e+00 0.00000000e+00 2.44759679e-07 -4.22979326e-05 1.47308543e-20
0.00578169       -8.97231157e-07 -4.22998462e-05 1.04499198e-20 -1.14213670e-06 0.00000000e+00 0.00000000e+00 2.44905543e-07 -4.22998462e-05 1.04499198e-20
0.00578234       -8.96594254e-07 -4.23017847e-05 1.81106147e-20 -1.14164557e-06 0.00000000e+00 0.00000000e+00 2.45051312e-07 -4.23017847e-05 1.81106147e-20
0.005783         -8.95963516e-07 -4.23037479e-05 1.67699496e-20 -1.14116049e-06 0.00000000e+00 0.00000000e+00 2.45196971e-07 -4.23037479e-05 1.67699496e-20
0.00578365       -8.95339339e-07 -4.23057354e-05 1.71659807e-20 -1.14068185e-06 0.00000000e+00 0.00000000e+00 2.45342506e-07 -4.23057354e-05 1.71659807e-20
0.00578431       -8.94722241e-07 -4.23077468e-05 1.06115310e-20 -1.14021014e-06 0.00000000e+00 0.00000000e+00 2.45487901e-07 -4.23077468e-05 1.06115310e-20
0.00578496       -8.94111781e-07 -4.23097818e-05 2.07635311e-20 -1.13974492e-06 0.00000000e+00 0.00000000e+00 2.45633141e-07 -4.23097818e-05 2.07635311e-20
0.00578561       -8.93508341e-07 -4.23118401e-05 1.18963443e-20 -1.13928655e-06 0.00000000e+00 0.00000000e+00 2.45778212e-07 -4.23118401e-05 1.18963443e-20
0.00578627       -8.92912420e-07 -4.23139213e-05 1.98722244e-20 -1.13883552e-06 0.00000000e+00 0.00000000e+00 2.45923099e-07 -4.23139213e-05 1.98722244e-20
0.00578692       -8.92323562e-07 -4.23160250e-05 7.33748920e-21 -1.13839135e-06 0.00000000e+00 0.00000000e+00 2.46067788e-07 -4.23160250e-05 7.33748920e-21
0.00578758       -8.91742126e-07 -4.23181510e-05 2.66759314e-20 -1.13795439e-06 0.00000000e+00 0.00000000e+00 2.46212266e-07 -4.23181510e-05 2.66759314e-20
0.00578823       -8.91168599e-07 -4.23202987e-05 4.87536552e-21 -1.13752512e-06 0.00000000e+00 0.00000000e+00 2.46356518e-07 -4.23202987e-05 4.87536552e-21
